Jumlah,Latitude,Longitude
1,-3.00947,105.26501
1,-3.00942,104.00564
1,-3.0093,103.97141
1,-3.00888,104.00231
1,-3.00875,103.96806
1,-3.00873,103.11788
1,-3.00834,103.99901
1,-3.0082,103.96471
1,-3.00808,103.11404
1,-3.00779,103.99569
1,-3.00766,103.96136
1,-3.00755,105.58694
1,-3.00743,103.11021
1,-3.00737,104.02647
1,-3.00725,103.99237
1,-3.00711,103.958
1,-3.00683,104.02316
1,-3.00677,103.10637
1,-3.0067,103.98904
1,-3.00669,105.58178
1,-3.00656,103.95464
1,-3.00629,104.01984
1,-3.00616,103.98569
1,-3.00601,103.95127
1,-3.00584,103.11704
1,-3.00574,104.01651
1,-3.00561,103.98235
1,-3.00521,103.1132
1,-3.00519,104.01319
1,-3.00506,103.97899
1,-3.00465,104.00986
1,-3.00459,103.10935
1,-3.00451,103.97565
1,-3.00396,103.10549
1,-3.00396,103.97231
1,-3.00342,103.96897
1,-3.00315,104.03401
1,-3.00309,103.11885
1,-3.00287,103.96562
1,-3.00277,105.58774
1,-3.00261,104.0307
1,-3.00243,103.11501
1,-3.00232,103.96228
1,-3.00206,104.02738
1,-3.00192,105.58258
1,-3.00178,103.11117
1,-3.00177,103.95892
1,-3.00152,104.02407
1,-3.00137,103.98991
1,-3.00122,103.95555
1,-3.00112,103.10733
1,-3.00097,104.02075
1,-3.00083,103.9866
1,-3.00042,104.01743
1,-3.00028,103.98325
1,-2.99973,103.9799
1,-2.99918,103.97656
1,-2.99863,103.97322
1,-2.99799,105.58853
1,-2.99784,104.03489
1,-2.99729,104.03158
1,-2.99713,105.58336
1,-2.99675,104.02829
1,-2.99329,103.97413
1,-2.99322,105.58932
1,-2.99235,105.58415
1,-2.98844,105.59012
1,-2.98758,105.58495
1,-2.98671,105.57979
1,-2.98322,105.58737
1,-2.9828,105.58575
1,-2.98239,105.58218
1,-2.88755,103.9175
1,-2.85567,103.89151
1,-2.84594,102.96416
1,-2.84526,102.96023
1,-2.84488,102.92364
1,-2.84459,102.95628
1,-2.84432,102.96442
1,-2.8442,102.91968
1,-2.84368,102.96048
1,-2.84354,102.92377
1,-2.84352,102.9157
1,-2.84289,102.9198
1,-2.84284,102.91173
1,-2.84224,102.91582
1,-2.84216,102.90775
1,-2.84159,102.91183
1,-2.84147,102.90375
1,-2.84093,102.90783
1,-2.84028,102.90383
1,-2.83991,102.97329
1,-2.83926,102.96936
1,-2.83915,102.92461
1,-2.83847,102.92063
1,-2.83781,102.92477
1,-2.83779,102.91667
1,-2.8371,102.9127
1,-2.83642,102.90871
1,-2.83574,102.90472
1,-2.8355,102.98218
1,-2.83519,102.90882
1,-2.76407,103.19929
1,-2.76344,103.19543
1,-2.71786,103.26917
1,-2.67349,103.07526
1,-2.65832,103.17411
1,-2.65769,103.17026
1,-2.65266,103.17505
1,-2.65203,103.17123
1,-2.65069,103.68025
1,-2.64733,103.03541
1,-2.64582,103.68148
1,-2.64335,103.03592
1,-2.64268,103.03199
1,-2.64162,103.03639
1,-2.63343,103.05798
1,-2.6206,103.01564
1,-2.61995,103.01168
1,-2.61277,102.96809
1,-4.6657,103.75678
1,-4.62658,104.03842
1,-4.62587,104.02062
1,-4.60116,104.229
1,-4.5975,104.25314
1,-4.59472,104.2492
1,-4.59419,104.25266
1,-4.59227,104.2206
1,-4.59175,104.22405
1,-4.59123,104.22751
1,-4.58984,104.25906
1,-4.58844,104.22356
1,-4.58751,103.80214
1,-4.56302,104.27974
1,-4.54194,104.26246
1,-4.53864,104.26196
1,-4.51476,104.24072
1,-4.51424,104.24418
1,-4.51093,103.8825
1,-4.50645,104.06955
1,-4.48297,104.22493
1,-4.4452,104.31804
1,-4.43147,104.07257
1,-4.3629,104.23442
1,-4.36238,104.23787
1,-4.35907,104.23737
1,-4.35803,104.24426
1,-4.3575,104.24771
1,-4.35698,104.25116
1,-4.35646,104.25461
1,-4.35594,104.25805
1,-4.35524,104.24032
1,-4.35315,104.25411
1,-4.35263,104.25756
1,-4.34461,104.22108
1,-4.33578,104.03265
1,-4.33416,104.22304
1,-4.33364,104.22649
1,-4.33312,104.22994
1,-4.33137,104.2191
1,-4.33085,104.22255
1,-4.33033,104.226
1,-4.32806,104.21861
1,-4.32754,104.22205
1,-4.32702,104.22549
1,-4.32319,104.22845
1,-4.32267,104.2319
1,-4.3204,104.22451
1,-4.31936,104.23141
1,-4.31329,104.29395
1,-4.31066,104.2442
1,-4.31014,104.24766
1,-4.30858,104.25799
1,-4.30683,104.24715
1,-4.30579,104.25404
1,-4.3056,104.23286
1,-4.30527,104.2575
1,-4.303,104.2501
1,-4.30248,104.25355
1,-4.29969,104.24961
1,-4.29359,104.24516
1,-4.23975,104.21841
1,-4.23923,104.22186
1,-4.23175,104.24894
1,-4.17607,104.90723
1,-4.12784,105.73705
1,-4.0514,105.70635
1,-4.04803,105.70585
1,-4.00895,104.57713
1,-3.9913,105.82913
1,-3.99075,105.83273
1,-3.98793,105.82862
1,-3.97178,105.687
1,-3.96842,105.68649
1,-3.95312,105.85279
1,-3.9498,105.66119
1,-3.94974,105.85228
1,-3.93701,104.53813
1,-3.92918,104.52287
1,-3.92639,104.51892
1,-3.92587,104.52236
1,-3.92151,104.52876
1,-3.91715,104.60212
1,-3.91101,105.62249
1,-3.90967,104.56221
1,-3.90531,105.8856
1,-3.90476,105.88921
1,-3.90421,105.89283
1,-3.90303,105.87787
1,-3.90193,105.88509
1,-3.89965,105.87736
1,-3.89737,105.86964
1,-3.89522,105.59101
1,-3.89421,105.24433
1,-3.89399,105.86911
1,-3.89187,105.5905
1,-3.89167,104.52349
1,-3.89088,105.24383
1,-3.89062,104.53038
1,-3.88783,104.52644
1,-3.88754,105.24332
1,-3.88564,105.90111
1,-3.88509,105.90472
1,-3.88281,105.89698
1,-3.88155,105.26032
1,-3.87822,105.25982
1,-3.86761,105.90578
1,-3.86706,105.90939
1,-3.86677,104.57613
1,-3.86659,104.55495
1,-3.86607,104.55841
1,-3.86595,105.91663
1,-3.86485,104.54413
1,-3.86478,105.90164
1,-3.86367,105.90888
1,-3.86363,104.52985
1,-3.86346,104.57564
1,-3.86328,104.55446
1,-3.86276,104.55791
1,-3.86154,104.54362
1,-3.86119,104.56825
1,-3.85997,104.55397
1,-3.85874,105.2533
1,-3.85857,105.897
1,-3.85509,104.5638
1,-3.85457,104.56725
1,-3.85405,104.5707
1,-3.85179,104.56331
1,-3.85044,105.5549
1,-3.841,105.25778
1,-3.84059,105.28281
1,-3.8382,105.25378
1,-3.83488,104.65245
1,-3.83433,105.25678
1,-3.82837,105.18433
1,-3.82826,105.58786
1,-3.82784,105.18783
1,-3.82774,104.58789
1,-3.82677,105.19482
1,-3.82623,105.19831
1,-3.82557,105.18034
1,-3.82504,105.18383
1,-3.82502,105.49666
1,-3.82475,105.23026
1,-3.82451,105.18732
1,-3.82343,105.19431
1,-3.8229,105.19781
1,-3.82249,105.22276
1,-3.82236,105.20131
1,-3.82224,105.17984
1,-3.82195,105.22626
1,-3.82112,104.5869
1,-3.81778,105.49918
1,-3.81724,105.50272
1,-3.81582,105.22176
1,-3.81443,105.49869
1,-3.8136,104.681
1,-3.81249,105.22125
1,-3.80989,105.48351
1,-3.80954,103.85508
1,-3.80788,104.58491
1,-3.8069,105.19467
1,-3.80658,105.75262
1,-3.80637,105.19817
1,-3.80443,105.27378
1,-3.80411,104.04848
1,-3.80376,105.74853
1,-3.80321,105.75211
1,-3.80198,105.20466
1,-3.80116,103.84322
1,-3.80083,105.45322
1,-3.80028,105.45678
1,-3.79931,104.68591
1,-3.79878,104.68936
1,-3.79748,105.45271
1,-3.79693,105.45628
1,-3.7963,103.76331
1,-3.796,104.68542
1,-3.79595,105.48502
1,-3.79547,104.68887
1,-3.79541,105.48856
1,-3.79495,104.69232
1,-3.79413,105.45221
1,-3.79351,103.75935
1,-3.79314,105.48098
1,-3.79281,104.52578
1,-3.7926,105.48452
1,-3.79229,104.52923
1,-3.79206,105.48806
1,-3.79043,105.49868
1,-3.7895,104.52529
1,-3.78925,105.48402
1,-3.78816,105.29577
1,-3.78763,105.29929
1,-3.78696,105.2812
1,-3.78688,105.58888
1,-3.78675,104.70168
1,-3.78586,104.10213
1,-3.7857,104.70858
1,-3.78516,105.57771
1,-3.78482,105.29527
1,-3.78461,105.58126
1,-3.78407,105.58482
1,-3.78352,105.58837
1,-3.78297,105.59193
1,-3.7818,105.5772
1,-3.78148,105.29476
1,-3.78125,105.58076
1,-3.78071,105.5843
1,-3.78016,105.58787
1,-3.77982,105.81477
1,-3.7791,105.35549
1,-3.77856,105.35901
1,-3.77844,105.57669
1,-3.77825,103.09539
1,-3.77773,105.53664
1,-3.77761,105.29777
1,-3.77735,105.5838
1,-3.77719,105.54018
1,-3.77656,105.52196
1,-3.77549,105.40179
1,-3.77541,104.10408
1,-3.77496,105.40532
1,-3.7747,104.08635
1,-3.77428,105.29726
1,-3.77375,105.51791
1,-3.77321,105.52145
1,-3.7721,104.68488
1,-3.77158,104.68833
1,-3.77094,105.29676
1,-3.77087,104.0893
1,-3.77009,105.58634
1,-3.76988,105.39373
1,-3.76879,104.68438
1,-3.76813,105.29275
1,-3.76786,105.42954
1,-3.7676,105.29626
1,-3.76747,105.2747
1,-3.76706,105.38973
1,-3.76653,105.39323
1,-3.7648,105.29224
1,-3.76479,105.38218
1,-3.76443,104.69079
1,-3.76432,105.53462
1,-3.76425,105.3857
1,-3.76398,105.78291
1,-3.7633,105.56351
1,-3.7622,105.57061
1,-3.76199,105.28822
1,-3.76166,105.57416
1,-3.76146,105.29174
1,-3.76096,105.5341
1,-3.76056,105.58126
1,-3.76049,105.55945
1,-3.75994,105.563
1,-3.75926,103.69395
1,-3.75865,105.28772
1,-3.7583,105.57365
1,-3.75812,105.29123
1,-3.75775,105.5772
1,-3.7572,105.58076
1,-3.75666,105.5843
1,-3.75585,105.28371
1,-3.7551,105.53622
1,-3.75456,105.53977
1,-3.75402,105.54332
1,-3.75307,105.57225
1,-3.75198,105.28672
1,-3.75142,105.38016
1,-3.74971,105.57174
1,-3.74807,105.37965
1,-3.74636,105.57123
1,-3.74592,105.39375
1,-3.74382,105.82406
1,-3.74258,105.39324
1,-3.73929,105.50479
1,-3.73863,104.70456
1,-3.73821,105.51188
1,-3.73756,105.49366
1,-3.73702,105.4972
1,-3.73689,104.6937
1,-3.73648,105.50074
1,-3.73586,105.5951
1,-3.73532,104.70406
1,-3.73532,105.59866
1,-3.73443,105.53672
1,-3.73421,105.49316
1,-3.73313,105.50024
1,-3.73211,104.18784
1,-3.73159,104.19128
1,-3.72678,104.67101
1,-3.72512,105.46281
1,-3.72458,105.46635
1,-3.72361,105.49517
1,-3.72336,105.13918
1,-3.72307,105.4987
1,-3.72231,105.45877
1,-3.72188,105.48404
1,-3.72177,105.46231
1,-3.72134,105.48759
1,-3.72123,105.46584
1,-3.72069,105.46938
1,-3.71972,105.4982
1,-3.71883,102.98785
1,-3.71853,105.48353
1,-3.71799,105.48708
1,-3.71788,105.46534
1,-3.71734,103.70184
1,-3.71615,105.45426
1,-3.7157,104.87798
1,-3.71561,105.4578
1,-3.71518,105.48302
1,-3.71517,104.88144
1,-3.71474,105.39626
1,-3.71464,105.48656
1,-3.71421,105.39978
1,-3.7141,105.4901
1,-3.71282,104.71835
1,-3.7128,105.45376
1,-3.71267,105.54436
1,-3.71226,105.45729
1,-3.71194,105.39222
1,-3.71172,105.46079
1,-3.7114,105.39574
1,-3.71129,105.48605
1,-3.71058,104.64388
1,-3.71053,105.44617
1,-3.70837,105.46028
1,-3.70687,105.38063
1,-3.70078,105.5099
1,-3.70024,105.51344
1,-3.69743,105.50939
1,-3.69676,104.1755
1,-3.69634,105.51649
1,-3.69561,105.47649
1,-3.69407,105.50888
1,-3.69353,105.51243
1,-3.69181,105.50129
1,-3.69126,105.50483
1,-3.68791,105.50432
1,-3.6854,104.58581
1,-3.68018,104.62029
1,-3.67627,105.33967
1,-3.67513,104.60895
1,-3.6746,104.6124
1,-3.66869,104.71877
1,-3.66694,104.6183
1,-3.65523,105.58289
1,-3.6546,105.43742
1,-3.65038,104.68288
1,-3.64401,105.43944
1,-3.64062,104.5685
1,-3.64025,105.63536
1,-3.63689,105.63486
1,-3.63611,105.62717
1,-3.63557,105.63073
1,-3.63502,105.63432
1,-3.63274,105.62666
1,-3.61866,105.77512
1,-3.61426,105.74848
1,-3.61371,105.75208
1,-3.61143,105.74438
1,-3.61088,105.74796
1,-3.61076,104.76526
1,-3.60979,105.75517
1,-3.60105,104.65074
1,-3.5887,103.74527
1,-3.58619,105.61598
1,-3.58067,105.78757
1,-3.57784,105.78347
1,-3.57765,105.58186
1,-3.57729,105.78706
1,-3.57719,105.60732
1,-3.57697,105.69877
1,-3.57687,104.8097
1,-3.57674,105.79067
1,-3.57664,105.61089
1,-3.57643,104.90177
1,-3.57555,105.61803
1,-3.57501,105.77935
1,-3.575,105.6216
1,-3.57446,105.78296
1,-3.57429,105.58136
1,-3.57391,105.78656
1,-3.57328,105.61039
1,-3.57273,105.61395
1,-3.57218,105.61752
1,-3.56992,105.60987
1,-3.56937,105.61345
1,-3.56882,105.61701
1,-3.56655,105.60937
1,-3.5664,104.81166
1,-3.55908,105.72543
1,-3.55853,105.72903
1,-3.55612,105.67728
1,-3.55398,104.71384
1,-3.55385,105.66961
1,-3.55357,105.58186
1,-3.55275,105.67677
1,-3.55159,105.66195
1,-3.55076,105.57779
1,-3.55021,105.58136
1,-3.54993,105.67268
1,-3.54938,105.67626
1,-3.54925,105.63232
1,-3.54882,104.90471
1,-3.54877,105.65786
1,-3.5487,105.63589
1,-3.54767,105.66502
1,-3.54764,104.28645
1,-3.54685,105.58085
1,-3.54657,105.67217
1,-3.54648,104.67384
1,-3.54601,105.67575
1,-3.54589,105.63182
1,-3.5443,105.66451
1,-3.54333,104.82943
1,-3.54317,104.67335
1,-3.54264,104.6768
1,-3.54252,105.63131
1,-3.54212,104.68026
1,-3.54197,105.63488
1,-3.5416,104.68371
1,-3.54142,104.66249
1,-3.54142,105.63845
1,-3.54093,105.66399
1,-3.53985,104.67284
1,-3.53915,105.6308
1,-3.53881,104.67976
1,-3.53866,105.65633
1,-3.53828,104.68321
1,-3.53822,104.97414
1,-3.53805,105.63795
1,-3.53669,104.828
1,-3.53542,105.23803
1,-3.53488,105.24154
1,-3.53218,104.67876
1,-3.52887,104.67826
1,-3.51807,105.21748
1,-3.51754,105.22099
1,-3.51635,105.20646
1,-3.51474,105.21697
1,-3.5142,105.22047
1,-3.51355,105.20245
1,-3.51301,105.20596
1,-3.51212,105.6841
1,-3.51197,104.63335
1,-3.5114,105.21647
1,-3.51023,104.62251
1,-3.51021,105.20195
1,-3.50967,105.20545
1,-3.50606,105.36317
1,-3.50433,105.35208
1,-3.50314,105.33748
1,-3.50312,105.22598
1,-3.5026,105.341
1,-3.50249,105.31937
1,-3.50206,105.34453
1,-3.49872,105.34402
1,-3.49839,105.27916
1,-3.4971,105.3546
1,-3.49646,105.6964
1,-3.49562,104.87498
1,-3.49462,105.30377
1,-3.4943,105.35056
1,-3.49333,105.26761
1,-3.4923,104.87448
1,-3.49063,105.28518
1,-3.49031,105.22047
1,-3.48999,105.2671
1,-3.48879,105.36417
1,-3.48806,104.67919
1,-3.48611,105.27011
1,-3.48598,105.36014
1,-3.48544,105.36366
1,-3.48527,104.67525
1,-3.48475,104.6787
1,-3.48439,105.25907
1,-3.48385,105.26258
1,-3.48331,105.2661
1,-3.48328,105.37778
1,-3.48277,105.26961
1,-3.48051,105.26208
1,-3.48047,105.37375
1,-3.47997,105.26559
1,-3.47993,105.37728
1,-3.47723,105.66415
1,-3.47578,105.11765
1,-3.47472,105.12463
1,-3.474,105.26434
1,-3.47386,105.66364
1,-3.47269,105.3798
1,-3.47191,105.12064
1,-3.47138,105.12413
1,-3.46931,105.64829
1,-3.4682,105.1451
1,-3.46785,104.85662
1,-3.46752,105.12712
1,-3.46747,105.03786
1,-3.46699,105.13062
1,-3.46646,105.13412
1,-3.46593,105.13761
1,-3.46515,105.18762
1,-3.46486,105.14461
1,-3.46462,105.19113
1,-3.46414,105.03735
1,-3.46366,105.13011
1,-3.46313,105.13361
1,-3.46269,105.06924
1,-3.4626,105.13711
1,-3.46245,105.11563
1,-3.46192,105.11913
1,-3.46149,105.05479
1,-3.46139,105.12262
1,-3.46134,105.03337
1,-3.46096,105.05827
1,-3.46086,105.12612
1,-3.46081,105.03686
1,-3.46029,105.48288
1,-3.46028,105.04034
1,-3.46013,104.70681
1,-3.4599,105.06525
1,-3.45979,105.13311
1,-3.45926,105.1366
1,-3.45912,105.11513
1,-3.45859,105.11863
1,-3.45816,105.05428
1,-3.45806,105.12212
1,-3.45802,105.03287
1,-3.45763,105.05777
1,-3.45756,105.65751
1,-3.45749,105.03635
1,-3.4571,105.06126
1,-3.45695,105.03984
1,-3.45657,105.06475
1,-3.45623,105.26885
1,-3.45597,105.31561
1,-3.45578,104.86899
1,-3.45536,105.0503
1,-3.45526,105.11812
1,-3.4543,105.05727
1,-3.45416,105.03585
1,-3.45377,105.06076
1,-3.45363,105.03934
1,-3.45317,105.31158
1,-3.45263,105.3151
1,-3.45157,105.41244
1,-3.45136,105.03187
1,-3.45103,105.41597
1,-3.45083,105.03535
1,-3.44982,105.31108
1,-3.44977,105.04232
1,-3.44822,105.41193
1,-3.44755,105.30354
1,-3.44709,105.54634
1,-3.44701,105.30705
1,-3.4468,104.68282
1,-3.44648,105.31058
1,-3.44545,105.55703
1,-3.44538,105.0488
1,-3.44515,104.84966
1,-3.44474,105.2995
1,-3.44396,105.81378
1,-3.44379,105.4185
1,-3.44367,105.30654
1,-3.44365,105.03783
1,-3.44351,105.48036
1,-3.44341,105.8174
1,-3.44296,104.75295
1,-3.44274,105.24525
1,-3.44209,105.55653
1,-3.44205,105.04829
1,-3.44154,105.56008
1,-3.44098,105.41445
1,-3.44058,105.81327
1,-3.43993,105.24123
1,-3.4394,105.24474
1,-3.43927,105.22318
1,-3.43927,105.55245
1,-3.43866,105.53414
1,-3.4382,105.23019
1,-3.43766,105.23371
1,-3.43763,105.56314
1,-3.43659,105.24073
1,-3.43646,105.21917
1,-3.43593,105.22267
1,-3.43591,105.55195
1,-3.43486,105.22969
1,-3.4346,105.1866
1,-3.43433,105.2332
1,-3.43358,105.48585
1,-3.43255,105.55145
1,-3.43254,105.40232
1,-3.4325,105.49294
1,-3.43237,103.43025
1,-3.43185,103.43374
1,-3.4318,105.18259
1,-3.43126,105.1861
1,-3.43113,105.54731
1,-3.43059,105.55087
1,-3.43032,105.21465
1,-3.43022,105.48533
1,-3.43005,105.55444
1,-3.42979,105.21815
1,-3.4286,105.49599
1,-3.42846,105.18209
1,-3.42831,105.54324
1,-3.42793,105.18559
1,-3.42752,105.21064
1,-3.4274,105.48128
1,-3.42726,104.72229
1,-3.42723,105.55036
1,-3.42699,105.21415
1,-3.42686,105.1926
1,-3.42675,104.65862
1,-3.42669,105.55392
1,-3.42645,105.21766
1,-3.42632,105.19611
1,-3.42579,105.19962
1,-3.42537,105.5173
1,-3.42525,105.20312
1,-3.42525,105.49548
1,-3.42513,105.18159
1,-3.42472,105.20663
1,-3.42459,105.18509
1,-3.42418,105.21014
1,-3.42406,105.1886
1,-3.42352,105.19211
1,-3.42344,104.65811
1,-3.42315,105.41901
1,-3.42245,105.19911
1,-3.42213,105.53867
1,-3.42201,105.51679
1,-3.42192,105.20261
1,-3.42147,105.52035
1,-3.42126,105.18459
1,-3.42072,105.1881
1,-3.4199,104.83801
1,-3.41768,105.54527
1,-3.41529,105.51578
1,-3.41182,105.49345
1,-3.41082,105.4099
1,-3.41074,105.50056
1,-3.40975,104.88259
1,-3.40943,105.46403
1,-3.40701,105.32264
1,-3.40689,105.301
1,-3.40636,105.30453
1,-3.40608,105.46352
1,-3.40538,104.88903
1,-3.40424,105.54324
1,-3.40412,105.40889
1,-3.40409,105.29697
1,-3.40355,105.3005
1,-3.40326,105.45947
1,-3.40301,105.30402
1,-3.40272,105.46302
1,-3.40247,105.30753
1,-3.40196,105.53561
1,-3.40182,105.28944
1,-3.40142,105.53918
1,-3.40128,105.29295
1,-3.4012,105.49549
1,-3.40077,105.40839
1,-3.40075,105.29647
1,-3.40021,105.3
1,-3.39967,105.30351
1,-3.39913,105.30704
1,-3.39848,105.28893
1,-3.39794,105.29245
1,-3.3974,105.29597
1,-3.39675,105.27787
1,-3.39633,105.30301
1,-3.39579,105.30653
1,-3.39482,105.33521
1,-3.39395,105.27385
1,-3.39341,105.27737
1,-3.39287,105.28088
1,-3.39201,105.33119
1,-3.39018,105.29848
1,-3.38975,105.32363
1,-3.38964,105.302
1,-3.38953,105.28038
1,-3.38921,105.32716
1,-3.38737,105.29446
1,-3.38683,105.29798
1,-3.3863,105.3015
1,-3.3851,105.39878
1,-3.38174,105.39828
1,-3.38155,105.24322
1,-3.38102,105.24673
1,-3.37994,105.25375
1,-3.37875,105.2392
1,-3.37821,105.24271
1,-3.37788,105.28943
1,-3.37734,105.29295
1,-3.37714,105.24974
1,-3.3766,105.25325
1,-3.37649,105.23167
1,-3.37595,105.23518
1,-3.37487,105.2422
1,-3.37434,105.24572
1,-3.3738,105.24923
1,-3.37326,105.25275
1,-3.37261,105.23468
1,-3.37153,105.24171
1,-3.37099,105.24522
1,-3.37046,105.24873
1,-3.37018,105.2336
1,-3.36965,105.23712
1,-3.36884,105.25927
1,-3.36859,105.24415
1,-3.36806,105.24767
1,-3.36668,105.27334
1,-3.36631,105.23662
1,-3.36578,105.24014
1,-3.36525,105.24364
1,-3.36364,105.00722
1,-3.36311,105.0107
1,-3.36244,105.23963
1,-3.36031,105.00672
1,-3.35978,105.0102
1,-3.35925,105.01369
1,-3.35872,105.01717
1,-3.35645,105.0097
1,-3.35592,105.01319
1,-3.35539,105.01667
1,-3.35483,105.26726
1,-3.35312,105.0092
1,-3.35259,105.01269
1,-3.3498,105.0087
1,-3.34927,105.01218
1,-3.34874,105.01567
1,-3.34865,103.80719
1,-3.34813,103.81065
1,-3.34734,105.22657
1,-3.34681,105.23008
1,-3.34647,105.0082
1,-3.34594,105.01169
1,-3.34534,103.80669
1,-3.34481,103.81015
1,-3.34454,105.22256
1,-3.344,105.22607
1,-3.34367,105.00421
1,-3.34347,105.22958
1,-3.34314,105.0077
1,-3.34261,105.01118
1,-3.34254,105.2582
1,-3.342,105.26172
1,-3.34147,105.26524
1,-3.34133,105.42413
1,-3.3412,105.22205
1,-3.34102,105.02164
1,-3.34084,105.50819
1,-3.34066,105.22556
1,-3.34013,105.22908
1,-3.33982,105.0072
1,-3.33875,105.01417
1,-3.33871,103.80571
1,-3.33822,105.01765
1,-3.33819,103.80917
1,-3.33786,105.22155
1,-3.33732,105.22506
1,-3.33702,105.00322
1,-3.33679,105.22857
1,-3.33649,105.0067
1,-3.33596,105.01019
1,-3.33505,105.21754
1,-3.33474,105.52548
1,-3.33452,105.22105
1,-3.33439,104.12657
1,-3.33435,103.81212
1,-3.33398,105.22456
1,-3.33369,105.00271
1,-3.33345,105.22807
1,-3.33331,103.81902
1,-3.33301,105.43372
1,-3.33138,105.52497
1,-3.33118,105.22054
1,-3.33115,103.69859
1,-3.33064,105.22405
1,-3.33063,103.70205
1,-3.33037,105.00221
1,-3.33011,105.22757
1,-3.32984,105.0057
1,-3.32968,105.34278
1,-3.32784,103.6981
1,-3.32732,103.70155
1,-3.32731,105.22355
1,-3.32701,104.91276
1,-3.32634,105.34228
1,-3.32595,104.9197
1,-3.3258,105.3458
1,-3.32406,105.33471
1,-3.32353,105.33823
1,-3.32299,105.34177
1,-3.32245,105.3453
1,-3.32199,105.07944
1,-3.32072,105.3342
1,-3.32018,105.33773
1,-3.32009,105.22606
1,-3.31966,105.75787
1,-3.31964,105.34126
1,-3.31956,105.22957
1,-3.31922,105.5815
1,-3.31902,105.23308
1,-3.31867,105.58508
1,-3.31866,105.07894
1,-3.31839,105.69871
1,-3.31761,105.58067
1,-3.31737,105.33369
1,-3.31729,105.22205
1,-3.31707,105.58424
1,-3.31688,105.24715
1,-3.31683,105.33723
1,-3.31675,105.22556
1,-3.31652,104.91473
1,-3.31629,105.34076
1,-3.31622,105.22906
1,-3.31568,105.23258
1,-3.31567,104.71924
1,-3.31514,105.23609
1,-3.31502,105.6982
1,-3.31461,105.23961
1,-3.31402,105.33319
1,-3.31349,105.33672
1,-3.31341,105.22504
1,-3.3134,104.71183
1,-3.31295,105.34026
1,-3.31234,105.23208
1,-3.3122,105.69409
1,-3.3118,105.23559
1,-3.31127,105.23911
1,-3.31121,105.32915
1,-3.311,105.60162
1,-3.31068,105.33269
1,-3.31014,105.33621
1,-3.30965,105.452
1,-3.30846,105.23508
1,-3.30827,105.69717
1,-3.30813,105.08093
1,-3.306,105.68948
1,-3.30426,105.08392
1,-3.30373,105.08742
1,-3.30298,105.24864
1,-3.30244,105.25216
1,-3.30217,105.41096
1,-3.30186,105.68463
1,-3.3004,105.08691
1,-3.30005,105.22304
1,-3.29989,105.0012
1,-3.29849,105.68412
1,-3.2984,104.69896
1,-3.29779,105.21552
1,-3.29725,105.21902
1,-3.29671,105.22253
1,-3.2962,105.67642
1,-3.29618,105.22604
1,-3.29566,105.68002
1,-3.29552,105.20798
1,-3.29511,105.68361
1,-3.29499,105.21149
1,-3.29474,105.0143
1,-3.29445,105.215
1,-3.29421,105.01778
1,-3.29412,103.13211
1,-3.29393,104.90739
1,-3.29391,105.21852
1,-3.29368,105.02127
1,-3.29337,105.22203
1,-3.29272,105.20397
1,-3.29218,105.20748
1,-3.29165,105.21099
1,-3.29111,105.2145
1,-3.28938,105.20347
1,-3.28884,105.20698
1,-3.28712,105.19595
1,-3.28658,105.19946
1,-3.28378,105.19544
1,-3.28324,105.19896
1,-3.28127,104.99089
1,-3.2799,105.19845
1,-3.279,104.98341
1,-3.27847,104.9869
1,-3.27794,104.99038
1,-3.27764,105.19093
1,-3.2771,105.19444
1,-3.27635,105.26622
1,-3.27567,104.98292
1,-3.27538,105.1834
1,-3.27515,104.9864
1,-3.27484,105.18691
1,-3.27446,104.96849
1,-3.2743,105.19042
1,-3.27393,104.97197
1,-3.27377,105.19394
1,-3.27278,105.33416
1,-3.27204,105.18291
1,-3.27151,105.18642
1,-3.26932,105.18217
1,-3.26918,105.40237
1,-3.26801,103.9151
1,-3.26781,104.96749
1,-3.26607,104.95654
1,-3.26583,105.40187
1,-3.26522,103.91116
1,-3.2647,103.9146
1,-3.26274,105.33265
1,-3.26139,105.40845
1,-3.26085,105.41199
1,-3.25856,105.27074
1,-3.25655,105.26654
1,-3.25602,105.27006
1,-3.25557,104.95853
1,-3.25161,105.2766
1,-3.25107,105.28012
1,-3.24433,105.63185
1,-3.2362,103.63032
1,-3.23568,103.63378
1,-3.23236,103.63329
1,-3.23123,104.96198
1,-3.22993,105.10455
1,-3.21909,105.33301
1,-3.21616,104.81683
1,-3.21564,104.8203
1,-3.21232,104.8198
1,-3.20797,105.33855
1,-3.20228,105.21877
1,-3.1984,105.22178
1,-3.19624,104.81384
1,-3.19572,104.8173
1,-3.19163,104.08224
1,-3.18165,104.64174
1,-3.15811,105.418
1,-3.15773,105.33099
1,-3.15771,105.06792
1,-3.15655,105.31635
1,-3.15648,105.42865
1,-3.15645,105.29471
1,-3.15611,105.34158
1,-3.15557,105.34512
1,-3.1553,105.41395
1,-3.15506,104.92841
1,-3.15475,105.4175
1,-3.15421,105.42104
1,-3.15366,105.42459
1,-3.15347,104.93885
1,-3.1534,105.35925
1,-3.15276,105.34107
1,-3.15222,105.34461
1,-3.15212,105.32291
1,-3.15194,105.41344
1,-3.1514,105.41699
1,-3.15121,104.93139
1,-3.15085,105.42054
1,-3.15059,105.3552
1,-3.15049,105.3335
